ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
5532700,HN335986,5/11/2007 11:21,049XX S WOOD ST,2027,NARCOTICS,POSS: CRACK,RESIDENCE,TRUE,FALSE,931,9,16,61,18,1165183,1871902,2007,2/28/2018 15:56,41.80409735,-87.66971346,"(41.80409735, -87.669713456)"
5532887,HN341844,5/14/2007 14:10,073XX S ASHLAND AVE,560,ASSAULT,SIMPLE,OTHER,FALSE,FALSE,734,7,17,67,08A,1166958,1855856,2007,2/28/2018 15:56,41.76002733,-87.66366192,"(41.76002733, -87.663661918)"
5533694,HN346841,5/16/2007 19:32,001XX N GREEN ST,810,THEFT,OVER $500,STREET,TRUE,FALSE,1212,12,27,28,6,1170712,1900979,2007,2/28/2018 15:56,41.88376824,-87.64858551,"(41.883768236, -87.64858551)"
5534241,HN346464,5/16/2007 16:40,003XX W HUBBARD ST,860,THEFT,RETAIL THEFT,OTHER,FALSE,FALSE,1831,18,42,8,6,1173716,1903251,2007,2/28/2018 15:56,41.88993644,-87.63748699,"(41.889936436, -87.637486992)"
5534758,HN341135,5/13/2007 23:00,091XX S LUELLA AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,413,4,7,48,6,1192767,1844742,2007,2/28/2018 15:56,41.72893928,-87.56943455,"(41.728939283, -87.569434553)"
5535428,HN343982,5/15/2007 13:30,017XX W HOWARD ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,2422,24,49,1,6,1163126,1950347,2007,2/28/2018 15:56,42.01939924,-87.67504949,"(42.019399237, -87.675049485)"
5536032,HN348290,5/16/2007 21:00,099XX S MAPLEWOOD AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,2211,22,19,72,6,1161035,1838559,2007,2/28/2018 15:56,41.71268609,-87.6858468,"(41.71268609, -87.685846796)"
5537021,HN347551,5/17/2007 12:00,060XX W NORTH AVE,610,BURGLARY,FORCIBLE ENTRY,BARBERSHOP,FALSE,FALSE,2513,25,29,25,5,1135937,1910012,2007,2/28/2018 15:56,41.90924637,-87.77606844,"(41.909246366, -87.776068435)"
5538304,HN350022,9/1/2006 0:00,067XX S UNION AVE,810,THEFT,OVER $500,OTHER,FALSE,FALSE,723,7,6,68,6,1172898,1860262,2006,2/28/2018 15:56,41.77198897,-87.64176197,"(41.77198897, -87.641761974)"
5538913,HN350958,5/18/2007 0:00,038XX N DAMEN AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1912,19,47,5,6,1162333,1925414,2007,2/10/2018 15:50,41.95099889,-87.67866894,"(41.950998893, -87.678668939)"
5541887,HN352561,5/19/2007 16:00,007XX N AUSTIN BLVD,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1511,15,29,25,5,1136244,1904164,2007,2/28/2018 15:56,41.89319324,-87.77508043,"(41.893193244, -87.775080434)"
5542557,HN354473,5/20/2007 0:00,067XX S MERRILL AVE,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,331,3,5,43,6,1191707,1860626,2007,2/28/2018 15:56,41.77255209,-87.57280319,"(41.77255209, -87.572803188)"
5542599,HN354636,5/20/2007 11:00,074XX N CLARK ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2422,24,49,1,6,1163056,1949385,2007,2/28/2018 15:56,42.01676097,-87.67533429,"(42.016760968, -87.67533429)"
5542834,HN354927,5/20/2007 22:51,059XX W IOWA ST,460,BATTERY,SIMPLE,STREET,TRUE,FALSE,1511,15,29,25,08B,1136683,1905392,2007,2/28/2018 15:56,41.89655518,-87.77343869,"(41.896555183, -87.773438691)"
5545285,HN352948,5/19/2007 20:50,010XX W ADDISON ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER,TRUE,FALSE,1923,19,44,6,26,1168180,1924067,2007,2/28/2018 15:56,41.9471781,-87.65721482,"(41.9471781, -87.657214823)"
5545412,HN356532,5/17/2007 15:00,010XX N STATE ST,560,ASSAULT,SIMPLE,SIDEWALK,TRUE,FALSE,1824,18,42,8,08A,1176172,1907536,2007,2/28/2018 15:56,41.90163968,-87.62833826,"(41.901639684, -87.62833826)"
5546853,HN351294,5/18/2007 23:26,012XX N LAVERGNE AVE,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,2533,25,37,25,18,1142802,1907974,2007,2/28/2018 15:56,41.90352871,-87.75089999,"(41.90352871, -87.75089999)"
5546978,HN357797,5/22/2007 0:00,011XX W MONTANA ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1933,19,43,7,6,1168355,1916455,2007,2/28/2018 15:56,41.92628663,-87.65679238,"(41.926286625, -87.656792379)"
5547662,HN357775,5/22/2007 1:00,024XX N ASHLAND AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1931,19,32,7,6,1165252,1916498,2007,2/28/2018 15:56,41.92647124,-87.66819317,"(41.926471236, -87.668193173)"
5549402,HN355573,5/21/2007 10:50,017XX W HOWARD ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,2422,24,49,1,6,1163126,1950347,2007,2/28/2018 15:56,42.01939924,-87.67504949,"(42.019399237, -87.675049485)"
5550043,HN360591,5/23/2007 14:46,013XX W 15TH ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,1231,12,2,28,08A,1167637,1892859,2007,2/10/2018 15:50,41.86155308,-87.66011099,"(41.861553084, -87.660110993)"
5550918,HN005087,5/24/2007 4:00,002XX W 112TH ST,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,522,5,34,49,08B,1176595,1830668,2007,2/10/2018 15:50,41.69069683,-87.62909758,"(41.690696834, -87.62909758)"
5551403,HN354989,5/20/2007 22:30,024XX W 45TH ST,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,914,9,12,58,08B,1160686,1874765,2007,2/28/2018 15:56,41.81204788,-87.6861273,"(41.812047875, -87.6861273)"
5551903,HN349100,5/17/2007 22:30,001XX W 107TH ST,2027,NARCOTICS,POSS: CRACK,ALLEY,TRUE,FALSE,512,5,34,49,18,1177277,1834003,2007,2/10/2018 15:50,41.69983323,-87.62650055,"(41.699833231, -87.62650055)"
5552468,HN359521,5/21/2007 8:00,010XX N KINGSBURY ST,810,THEFT,OVER $500,OTHER,FALSE,FALSE,1822,18,27,8,6,1171608,1907247,2007,2/28/2018 15:56,41.90094835,-87.64511073,"(41.900948349, -87.645110726)"
5552688,HN362799,5/23/2007 20:00,056XX N RIDGE AVE,890,THEFT,FROM BUILDING,DRUG STORE,FALSE,FALSE,2013,20,48,77,6,1167084,1937517,2007,2/28/2018 15:56,41.98410903,-87.66085538,"(41.984109031, -87.660855375)"
5553457,HN363545,5/25/2007 0:00,031XX W 62ND ST,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,823,8,15,66,08A,1156306,1863346,2007,2/28/2018 15:56,41.78080195,-87.70250052,"(41.780801945, -87.702500519)"
5554156,HN350850,5/18/2007 19:28,120XX S LOWE AVE,2027,NARCOTICS,POSS: CRACK,STREET,FALSE,FALSE,523,5,34,53,18,1174146,1825141,2007,2/28/2018 15:56,41.67558447,-87.63822676,"(41.675584467, -87.63822676)"
5558708,HN364632,5/9/2007 0:01,043XX S TALMAN AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,912,9,12,58,6,1159424,1875751,2007,2/28/2018 15:56,41.81477957,-87.69072927,"(41.81477957, -87.690729267)"
5559197,HN367160,5/26/2007 16:30,003XX W LAKE ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,111,1,42,32,6,1174197,1901725,2007,2/28/2018 15:56,41.88573829,-87.63576612,"(41.885738286, -87.63576612)"
5560332,HN370506,5/28/2007 19:30,064XX W WABANSIA AVE,560,ASSAULT,SIMPLE,SIDEWALK,TRUE,FALSE,2513,25,36,25,08A,1133176,1910612,2007,2/28/2018 15:56,41.91094162,-87.78619724,"(41.910941617, -87.786197235)"
5561079,HN370494,5/28/2007 18:15,099XX S MAY ST,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,2232,22,34,73,08A,1170418,1838612,2007,2/28/2018 15:56,41.71263277,-87.6514817,"(41.712632769, -87.651481698)"
5561900,HN368326,5/27/2007 13:30,006XX E 92ND ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,633,6,9,44,08A,1182096,1844113,2007,2/10/2018 15:50,41.72746646,-87.6085439,"(41.727466458, -87.608543902)"
5564252,HN370593,5/28/2007 20:09,069XX S JEFFERY BLVD,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,332,3,5,43,08B,1190740,1859449,2007,2/28/2018 15:56,41.76934572,-87.57638585,"(41.769345721, -87.57638585)"
5564288,HN372396,5/29/2007 17:00,057XX W WARWICK AVE,460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,1633,16,38,15,08B,1137420,1924354,2007,2/28/2018 15:56,41.94857582,-87.77027448,"(41.94857582, -87.770274483)"
5564353,HN372821,5/29/2007 20:16,097XX S AVENUE L,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,432,4,10,52,08B,1201794,1841096,2007,2/28/2018 15:56,41.71870979,-87.53649093,"(41.718709793, -87.536490926)"
5564446,HN373540,5/29/2006 15:00,056XX W ADDISON ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1633,16,38,15,6,1138069,1923370,2006,2/28/2018 15:56,41.9458639,-87.76791271,"(41.945863902, -87.767912706)"
5564596,HN371355,5/29/2007 8:55,061XX N BROADWAY,860,THEFT,RETAIL THEFT,DRUG STORE,FALSE,FALSE,2433,24,48,77,6,1167183,1941083,2007,2/28/2018 15:56,41.99389209,-87.66038822,"(41.993892087, -87.660388215)"
5565926,HN374462,5/30/2007 16:25,031XX N CLARK ST,860,THEFT,RETAIL THEFT,OTHER,TRUE,FALSE,1932,19,44,6,6,1170274,1920971,2007,2/28/2018 15:56,41.93863697,-87.64960867,"(41.938636968, -87.64960867)"
5566375,HN371886,5/29/2007 13:25,024XX W 68TH ST,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,832,8,15,66,08B,1161116,1859493,2007,2/28/2018 15:56,41.77013059,-87.68497252,"(41.770130589, -87.68497252)"
5567603,HN375894,5/30/2007 19:00,123XX S YALE AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,523,5,9,53,08A,1176839,1823160,2007,2/28/2018 15:56,41.67008825,-87.62842917,"(41.670088253, -87.628429171)"
5567648,HN375680,5/30/2007 20:00,011XX W LUNT AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,2423,24,49,1,6,1167019,1946662,2007,2/28/2018 15:56,42.0092045,-87.66083029,"(42.0092045, -87.660830285)"
5568256,HN373497,5/30/2007 0:05,026XX N MILDRED AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1933,19,43,7,6,1169830,1917739,2007,2/28/2018 15:56,41.92977792,-87.65133496,"(41.92977792, -87.651334956)"
5568819,HN339223,5/13/2007 1:04,028XX E 76TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,421,4,7,43,14,1196262,1855497,2007,2/28/2018 15:56,41.75836602,-87.55627603,"(41.75836602, -87.556276032)"
5573313,HN381825,6/3/2007 4:00,064XX S MAY ST,810,THEFT,OVER $500,APARTMENT,FALSE,TRUE,724,7,16,68,6,1169757,1862131,2007,2/28/2018 15:56,41.77718647,-87.65322171,"(41.777186468, -87.653221707)"
5573569,HN380640,6/2/2007 14:20,045XX N GREENVIEW AVE,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1922,19,47,3,08B,1165259,1930235,2007,2/28/2018 15:56,41.96416609,-87.66777551,"(41.96416609, -87.667775505)"
5576555,HN375407,5/31/2007 2:12,075XX S RHODES AVE,460,BATTERY,SIMPLE,SIDEWALK,TRUE,FALSE,624,6,6,69,08B,1181207,1855239,2007,2/28/2018 15:56,41.75801796,-87.61145853,"(41.75801796, -87.611458525)"
5577381,HN385645,6/5/2007 2:13,005XX E 47TH ST,1025,ARSON,AGGRAVATED,HOTEL/MOTEL,FALSE,FALSE,222,2,3,38,9,1180593,1873971,2007,2/28/2018 15:56,41.80943446,-87.61313374,"(41.809434463, -87.613133735)"
5577571,HN385765,6/4/2007 15:00,016XX W OHIO ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1324,12,26,24,6,1165468,1904090,2007,2/28/2018 15:56,41.89241826,-87.66775327,"(41.892418263, -87.667753267)"
5579400,HN387774,6/5/2007 20:00,051XX N ALBANY AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1713,17,33,13,6,1154774,1934138,2007,2/28/2018 15:56,41.97509316,-87.7062208,"(41.975093164, -87.7062208)"
5579961,HN386049,6/5/2007 9:00,025XX N TALMAN AVE,810,THEFT,OVER $500,OTHER,FALSE,FALSE,1431,14,35,22,6,1158274,1916680,2007,2/28/2018 15:56,41.92711633,-87.69382914,"(41.927116328, -87.693829135)"
5582372,HN389889,6/7/2007 0:30,124XX S STATE ST,560,ASSAULT,SIMPLE,STREET,FALSE,TRUE,532,5,9,53,08A,1178511,1822566,2007,2/10/2018 15:50,41.66842053,-87.62232779,"(41.668420531, -87.622327792)"
5583050,HN389783,6/7/2007 0:00,038XX S WOLCOTT AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,922,9,11,59,6,1164316,1879340,2007,2/28/2018 15:56,41.8245264,-87.67268349,"(41.8245264, -87.672683485)"
5583732,HN391139,6/7/2007 19:55,039XX N BROADWAY,460,BATTERY,SIMPLE,STREET,TRUE,FALSE,2323,19,46,6,08B,1170219,1926153,2007,2/28/2018 15:56,41.95285778,-87.6496589,"(41.95285778, -87.649658898)"
5584564,HN391281,6/7/2007 19:00,106XX S PEORIA ST,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,2232,22,34,73,08B,1172200,1834379,2007,2/28/2018 15:56,41.70097787,-87.64507937,"(41.70097787, -87.645079368)"
5585881,HN393664,6/8/2007 23:30,002XX E 132ND ST,560,ASSAULT,SIMPLE,RESIDENCE,TRUE,TRUE,533,5,9,54,08A,1180164,1817915,2007,2/28/2018 15:56,41.65561988,-87.61641976,"(41.655619882, -87.616419764)"
5585949,HN393980,6/8/2007 21:45,032XX N CLARK ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,2332,19,44,6,6,1169774,1921783,2007,2/28/2018 15:56,41.94087606,-87.65142254,"(41.940876059, -87.651422537)"
5586116,HN389444,6/6/2007 19:50,026XX W 83RD PL,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,835,8,18,70,08A,1160196,1849171,2007,2/10/2018 15:50,41.74182444,-87.68862842,"(41.741824442, -87.688628418)"
5587414,HN394576,6/9/2007 8:30,0000X N STATE ST,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,122,1,42,32,08B,1176365,1900502,2007,2/28/2018 15:56,41.88233367,-87.62784179,"(41.88233367, -87.627841791)"
5587464,HN391754,6/8/2007 1:00,020XX W FARGO AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,2424,24,49,1,6,1161189,1949268,2007,2/28/2018 15:56,42.0164791,-87.68220762,"(42.016479095, -87.682207621)"
5588947,HN397462,6/8/2007 23:00,006XX W ADDISON ST,820,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,2323,19,46,6,6,1171225,1924308,2007,2/10/2018 15:50,41.94777296,-87.64601521,"(41.947772955, -87.646015206)"
5590855,HN399266,6/1/2007 16:30,009XX W HURON ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1323,12,27,24,6,1170191,1905087,2007,2/28/2018 15:56,41.89505225,-87.65037859,"(41.895052251, -87.650378594)"
5591197,HN398155,6/11/2007 11:59,006XX S WOOD ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1224,12,2,28,6,1164486,1897290,2007,2/28/2018 15:56,41.87377936,-87.67155232,"(41.873779359, -87.67155232)"
5591846,HN394862,6/9/2007 15:50,003XX E 136TH ST,460,BATTERY,SIMPLE,STREET,TRUE,FALSE,533,5,9,54,08B,1180829,1815116,2007,2/28/2018 15:56,41.64792378,-87.61407195,"(41.647923779, -87.614071947)"
5593637,HN395611,6/10/2007 0:09,031XX N CLARK ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,TRUE,FALSE,1932,19,44,6,14,1170099,1921254,2007,2/28/2018 15:56,41.93941736,-87.65024354,"(41.93941736, -87.650243544)"
5596630,HN402733,6/13/2007 13:35,058XX S WOLCOTT AVE,460,BATTERY,SIMPLE,RESIDENCE,TRUE,FALSE,715,7,15,67,08B,1164684,1866044,2007,2/10/2018 15:50,41.78803284,-87.67170891,"(41.788032837, -87.67170891)"
5599148,HN406634,6/15/2007 11:00,010XX W 110TH ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,2234,22,34,75,08A,1171471,1831873,2007,2/10/2018 15:50,41.69411697,-87.64782174,"(41.69411697, -87.647821742)"
5599904,HN407896,6/15/2007 21:00,090XX S LAFLIN ST,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,2221,22,21,73,08B,1167922,1844754,2007,2/28/2018 15:56,41.72954123,-87.66044702,"(41.72954123, -87.660447023)"
5599998,HN408083,6/15/2007 22:45,049XX W FLETCHER ST,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,2521,25,31,19,08B,1142801,1920488,2007,2/28/2018 15:56,41.93786845,-87.7505913,"(41.937868448, -87.7505913)"
5601735,HN410082,6/16/2007 22:25,035XX W 81ST PL,560,ASSAULT,SIMPLE,ALLEY,FALSE,FALSE,834,8,18,70,08A,1154208,1850322,2007,2/10/2018 15:50,41.74510399,-87.71053798,"(41.745103991, -87.710537976)"
5602132,HN411028,6/17/2007 9:00,074XX W FOSTER AVE,810,THEFT,OVER $500,OTHER,FALSE,FALSE,1613,16,41,10,6,1125928,1933695,2007,2/28/2018 15:56,41.97440798,-87.81230898,"(41.974407976, -87.812308984)"
5602147,HN406645,6/8/2007 11:00,013XX E 47TH ST,560,ASSAULT,SIMPLE,ATHLETIC CLUB,FALSE,FALSE,2124,2,4,39,08A,1185692,1874100,2007,2/28/2018 15:56,41.80966967,-87.59442767,"(41.809669669, -87.594427666)"
5603620,HN412044,6/17/2007 22:45,058XX S MICHIGAN AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,233,2,20,40,08B,1178158,1866236,2007,2/28/2018 15:56,41.78826455,-87.62229949,"(41.788264552, -87.62229949)"
5604114,HN406227,6/13/2007 10:00,003XX W 79TH ST,810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,623,6,17,44,6,1175198,1852557,2007,2/28/2018 15:56,41.75079448,-87.63356069,"(41.750794483, -87.633560686)"
5604691,HN414563,6/19/2007 0:00,103XX S PEORIA ST,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,2232,22,34,73,6,1172143,1836193,2007,2/10/2018 15:50,41.70595701,-87.64523501,"(41.705957012, -87.64523501)"
5604804,HN413340,6/18/2007 14:30,052XX W FULTON ST,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,1523,15,28,25,08B,1141576,1901444,2007,2/28/2018 15:56,41.88563237,-87.75556494,"(41.885632366, -87.755564944)"
5607486,HN415565,6/19/2007 14:00,007XX E 111TH ST,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,TRUE,531,5,9,50,08A,1183356,1831503,2007,2/28/2018 15:56,41.69283384,-87.60431945,"(41.692833841, -87.60431945)"
5609479,HN418320,6/20/2007 17:00,006XX W DEMING PL,810,THEFT,OVER $500,STREET,FALSE,FALSE,1933,19,43,7,6,1171539,1917080,2007,2/28/2018 15:56,41.92793212,-87.64507433,"(41.927932121, -87.64507433)"
5609652,HN418051,6/20/2007 8:00,034XX N RAVENSWOOD AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1924,19,32,6,6,1163731,1923030,2007,2/28/2018 15:56,41.94442766,-87.67359743,"(41.944427657, -87.673597428)"
5609946,HN416065,12/6/2006 0:00,017XX W HOWARD ST,810,THEFT,OVER $500,RESTAURANT,FALSE,FALSE,2422,24,49,1,6,1163248,1950347,2006,2/28/2018 15:56,42.01939666,-87.67460054,"(42.019396661, -87.67460054)"
5613485,HN421371,6/21/2007 19:00,018XX W ERIE ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1324,12,1,24,6,1164119,1904383,2007,2/28/2018 15:56,41.89325089,-87.67269929,"(41.893250886, -87.672699289)"
5613813,HN421970,6/22/2007 15:00,0000X E OAK ST,810,THEFT,OVER $500,OTHER,FALSE,FALSE,1824,18,42,8,6,1176605,1907223,2007,2/10/2018 15:50,41.90077102,-87.62675729,"(41.900771022, -87.626757289)"
5613939,HN422394,6/22/2007 18:00,040XX N HARLEM AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1632,16,38,17,6,1127343,1925917,2007,2/28/2018 15:56,41.95304056,-87.8072811,"(41.953040556, -87.807281099)"
5615007,HN421502,6/22/2007 12:00,052XX S UNION AVE,460,BATTERY,SIMPLE,STREET,TRUE,FALSE,934,9,3,61,08B,1172523,1870101,2007,2/28/2018 15:56,41.79899655,-87.64284696,"(41.798996551, -87.642846964)"
5616380,HN425175,6/18/2007 18:50,010XX W 34TH PL,1330,CRIMINAL TRESPASS,TO LAND,OTHER,FALSE,FALSE,924,9,11,60,26,1169962,1881960,2007,2/28/2018 15:56,41.83159493,-87.65189385,"(41.83159493, -87.651893846)"
5617616,HN424292,6/23/2007 17:30,064XX S DAMEN AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,726,7,15,67,6,1164132,1862045,2007,2/28/2018 15:56,41.7770707,-87.67384534,"(41.777070698, -87.67384534)"
5619174,HN415660,2/19/2007 16:26,057XX W 65TH ST,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,812,8,13,64,6,1139218,1860869,2007,2/28/2018 15:56,41.77433154,-87.76520949,"(41.774331538, -87.765209489)"
5619763,HN425921,6/24/2007 15:45,033XX N HALSTED ST,460,BATTERY,SIMPLE,STREET,TRUE,FALSE,2331,19,44,6,08B,1170328,1922582,2007,2/10/2018 15:50,41.94305644,-87.64936297,"(41.943056436, -87.649362967)"
5624348,HN420593,6/21/2007 21:17,031XX W 64TH ST,460,BATTERY,SIMPLE,SIDEWALK,TRUE,FALSE,823,8,15,66,08B,1156351,1862019,2007,2/28/2018 15:56,41.77715956,-87.70237124,"(41.777159556, -87.702371236)"
5624835,HN432570,6/27/2007 16:00,030XX N NAGLE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2511,25,36,19,6,1132885,1919496,2007,2/28/2018 15:56,41.93532547,-87.78705838,"(41.93532547, -87.787058375)"
5625177,HN421252,6/22/2007 6:00,060XX S RICHMOND ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,823,8,15,66,6,1157751,1864371,2007,2/28/2018 15:56,41.78358548,-87.69717503,"(41.78358548, -87.697175026)"
5625967,HN428313,6/25/2007 20:10,005XX E GRAND AVE,810,THEFT,OVER $500,OTHER,FALSE,FALSE,1834,18,42,8,6,1180186,1904024,2007,2/28/2018 15:56,41.89191115,-87.61370278,"(41.891911147, -87.61370278)"
5626055,HN433418,6/22/2007 17:00,0000X S MORGAN ST,810,THEFT,OVER $500,OTHER,FALSE,FALSE,1212,12,2,28,6,1169788,1899963,2007,2/28/2018 15:56,41.88100044,-87.65200812,"(41.881000442, -87.65200812)"
5626178,HN433290,6/28/2007 10:05,055XX W RICE ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1524,15,37,25,6,1139174,1905123,2007,2/28/2018 15:56,41.89577204,-87.7642961,"(41.895772042, -87.764296098)"
5627009,HN426705,6/25/2007 2:47,054XX S JUSTINE ST,810,THEFT,OVER $500,STREET,TRUE,FALSE,932,9,16,61,6,1166929,1868664,2007,2/28/2018 15:56,41.79517473,-87.66340251,"(41.79517473, -87.663402511)"
5628067,HN431933,6/27/2007 16:35,0000X W CHICAGO AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,TRUE,FALSE,1832,18,42,8,18,1176117,1905725,2007,2/28/2018 15:56,41.89667145,-87.62859492,"(41.896671452, -87.628594922)"
5628792,HN437021,6/30/2007 2:15,024XX W 59TH ST,460,BATTERY,SIMPLE,SIDEWALK,TRUE,FALSE,824,8,16,63,08B,1160922,1865470,2007,2/10/2018 15:50,41.78653632,-87.6855186,"(41.786536318, -87.685518598)"
5629215,HN432849,6/28/2007 1:23,010XX W 63RD ST,460,BATTERY,SIMPLE,SIDEWALK,TRUE,FALSE,712,7,16,68,08B,1170579,1863043,2007,2/28/2018 15:56,41.77967123,-87.65018171,"(41.779671225, -87.65018171)"
5630187,HN436810,6/29/2007 18:00,008XX S AUSTIN BLVD,870,THEFT,POCKET-PICKING,STREET,FALSE,FALSE,1513,15,29,25,6,1136517,1895888,2007,2/10/2018 15:50,41.87047791,-87.77427579,"(41.870477912, -87.774275789)"
5630345,HM666201,10/17/2006 19:10,025XX W FLOURNOY ST,460,BATTERY,SIMPLE,OTHER,FALSE,FALSE,1135,11,2,28,08B,1159651,1896951,2006,2/10/2018 15:50,41.87295003,-87.68931346,"(41.872950033, -87.689313458)"
5630641,HN432510,6/27/2007 21:00,015XX N PULASKI RD,460,BATTERY,SIMPLE,STREET,TRUE,FALSE,2534,25,30,23,08B,1149438,1909844,2007,2/28/2018 15:56,41.90853395,-87.72647565,"(41.908533952, -87.726475653)"
5631641,HN440064,7/1/2007 17:25,010XX E 46TH ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2123,2,4,39,6,1183968,1874723,2007,2/28/2018 15:56,41.81141973,-87.60073146,"(41.811419728, -87.600731459)"
5632414,HN430695,6/27/2007 0:05,020XX W 79TH ST,850,THEFT,ATTEMPT THEFT,ALLEY,TRUE,FALSE,611,6,18,71,6,1164270,1852264,2007,2/10/2018 15:50,41.75022737,-87.67361444,"(41.750227367, -87.67361444)"
5632867,HN442079,7/2/2007 17:16,008XX S MAY ST,880,THEFT,PURSE-SNATCHING,SIDEWALK,FALSE,FALSE,1213,12,25,28,6,1168890,1896543,2007,2/10/2018 15:50,41.87163522,-87.65540469,"(41.87163522, -87.655404686)"
5632977,HN442645,7/2/2007 21:58,011XX N MONITOR AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,1511,15,29,25,08B,1137152,1906928,2007,2/28/2018 15:56,41.90076175,-87.77167918,"(41.900761747, -87.771679175)"
5633223,HN438560,6/30/2007 22:11,013XX W 71ST ST,460,BATTERY,SIMPLE,STREET,TRUE,FALSE,734,7,17,67,08B,1168832,1857688,2007,2/28/2018 15:56,41.76501434,-87.65674088,"(41.765014339, -87.656740878)"
5634519,HN443427,7/3/2007 10:00,058XX N BROADWAY,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,2022,20,48,77,6,1167252,1938889,2007,2/28/2018 15:56,41.98787021,-87.66019784,"(41.987870213, -87.66019784)"
5634817,HN443436,7/3/2007 11:56,026XX W 51ST ST,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,911,9,14,63,08B,1159791,1870756,2007,2/28/2018 15:56,41.80106512,-87.68952031,"(41.801065118, -87.689520309)"
5635091,HN436739,6/29/2007 22:54,031XX W CERMAK RD,560,ASSAULT,SIMPLE,RESTAURANT,TRUE,FALSE,1033,10,24,30,08A,1155794,1889210,2007,2/28/2018 15:56,41.85178643,-87.70368281,"(41.85178643, -87.703682812)"
